Unnamed: 0,time,event_type,side,is_goal,location,bodypart
65145,90,1,2,0,3.0,3.0
65152,12,2,1,0,,
65153,12,1,1,0,3.0,3.0
65207,65,2,1,0,,
65208,65,1,1,0,3.0,3.0
65220,78,1,2,0,3.0,2.0
65221,78,1,2,0,10.0,3.0
65292,44,3,2,0,,
65293,45,1,1,0,3.0,3.0
65296,46,3,2,0,,
65297,47,1,1,0,3.0,3.0
65324,66,1,1,0,15.0,1.0
65325,69,1,1,0,3.0,3.0
65342,81,2,1,0,,
65343,81,1,1,0,3.0,3.0
65344,81,1,1,0,3.0,3.0
65378,16,2,2,0,,
65379,17,1,2,0,3.0,3.0
65381,18,3,1,0,,
65382,18,1,2,0,3.0,3.0
65393,26,2,2,0,,
65394,27,1,2,0,3.0,3.0
65422,50,3,2,0,,
65424,51,1,1,0,3.0,3.0
65475,85,3,1,0,,
65477,85,1,2,0,3.0,3.0
65589,90,3,1,0,,
65590,90,1,2,0,3.0,3.0
65593,4,2,2,0,,
65594,4,1,2,0,3.0,3.0
65600,14,1,1,0,15.0,1.0
65601,15,1,2,0,9.0,3.0
65649,48,2,1,0,,
65650,49,1,1,0,7.0,3.0
65678,67,1,2,0,15.0,1.0
65679,68,1,2,0,3.0,3.0
65740,32,1,2,0,15.0,2.0
65741,32,1,2,0,3.0,3.0
65824,10,2,2,0,,
65826,11,1,2,0,3.0,3.0
65871,62,3,1,0,,
65873,63,1,2,0,3.0,3.0
65912,88,3,2,0,,
65915,90,1,1,0,15.0,3.0
65942,18,3,1,0,,
65944,18,1,1,0,3.0,3.0
65953,27,3,2,0,,
65954,27,1,1,0,3.0,3.0
65959,29,2,2,0,,
65960,30,1,2,0,3.0,3.0
66028,81,3,2,0,,
66029,81,1,2,0,3.0,3.0
66031,82,2,1,0,,
66033,83,1,1,1,3.0,3.0
66055,5,3,2,0,,
66057,6,1,1,0,3.0,3.0
66071,19,3,2,0,,
66073,20,1,1,0,3.0,3.0
66182,18,3,1,0,,
66184,21,1,1,0,3.0,3.0
66189,25,1,1,0,9.0,1.0
66190,26,1,1,0,3.0,3.0
66200,35,1,1,0,15.0,1.0
66201,36,1,2,0,3.0,3.0
66202,38,3,2,0,,
66204,40,1,1,0,3.0,3.0
66205,40,2,1,0,,
66206,41,1,1,0,3.0,3.0
66214,45,3,1,0,,
66215,45,1,2,0,3.0,3.0
66241,63,2,1,0,,
66243,65,1,2,0,3.0,3.0
66254,74,2,1,0,,
66255,75,1,1,1,3.0,3.0
66264,83,2,1,0,,
66265,83,1,1,0,3.0,3.0
66292,6,3,2,0,,
66294,6,1,1,0,3.0,3.0
66328,40,1,1,0,15.0,2.0
66330,43,1,1,0,3.0,3.0
66381,89,2,1,0,,
66382,89,1,1,0,3.0,3.0
66458,59,2,2,0,,
66459,60,1,2,0,3.0,3.0
66466,69,2,1,0,,
66467,70,1,1,0,3.0,3.0
66473,75,3,1,0,,
66475,75,1,2,0,3.0,3.0
66513,19,3,2,0,,
66514,20,1,1,0,3.0,3.0
66576,70,3,2,0,,
66578,71,1,1,0,3.0,3.0
66594,79,3,2,0,,
66595,79,1,1,0,3.0,3.0
66610,90,1,2,0,15.0,2.0
66611,3,1,1,0,3.0,3.0
66635,31,2,1,0,,
66636,31,1,1,0,3.0,3.0
66642,35,2,1,0,,
66643,35,1,1,0,3.0,3.0
66669,51,3,2,0,,
66671,52,1,1,0,3.0,3.0
66672,52,2,1,0,,
66673,52,1,1,0,3.0,3.0
66685,60,2,1,0,,
66686,60,1,1,0,3.0,3.0
66699,73,2,1,0,,
66700,75,1,1,0,10.0,3.0
66712,85,1,1,0,15.0,1.0
66714,86,1,1,0,3.0,3.0
66716,88,1,1,0,3.0,3.0
66726,90,2,1,0,,
66727,90,1,1,0,3.0,3.0
66755,25,3,1,0,,
66756,27,1,2,1,13.0,3.0
66788,53,3,1,0,,
66789,54,1,1,0,3.0,3.0
67049,80,3,1,0,,
67050,80,1,2,0,3.0,3.0
67064,89,2,2,0,,
67065,89,1,2,0,3.0,3.0
67096,22,2,1,0,,
67097,22,1,1,0,3.0,3.0
67127,50,1,2,0,15.0,2.0
67128,51,1,2,0,3.0,3.0
67135,62,3,1,0,,
67138,63,1,2,1,13.0,3.0
67187,25,2,1,0,,
67188,25,1,1,0,3.0,3.0
67199,45,2,1,0,,
67200,45,1,1,0,3.0,3.0
67237,71,3,1,0,,
67241,72,1,2,0,9.0,3.0
67243,73,2,1,0,,
67244,73,1,2,0,3.0,3.0
67306,38,3,2,0,,
67307,39,1,1,0,3.0,3.0
67327,53,2,1,0,,
67328,53,1,1,0,3.0,3.0
67365,6,3,1,0,,
67367,7,1,1,0,3.0,3.0
67393,35,1,1,0,15.0,1.0
67394,37,1,1,1,3.0,3.0
67399,39,2,2,0,,
67400,39,1,2,0,3.0,3.0
67403,41,2,2,0,,
67404,41,1,2,1,3.0,3.0
67415,49,2,1,0,,
67416,49,1,1,0,3.0,3.0
67433,57,2,2,0,,
67434,58,1,2,0,3.0,3.0
67460,73,2,2,0,,
67461,73,1,2,0,3.0,3.0
67541,44,2,2,0,,
67542,45,1,2,0,3.0,3.0
67549,52,3,1,0,,
67551,55,1,1,0,3.0,3.0
67599,3,3,2,0,,
67601,5,1,1,1,3.0,3.0
67678,64,2,1,0,,
67679,65,1,1,0,3.0,3.0
67728,7,2,2,0,,
67729,7,1,2,0,3.0,3.0
67745,19,2,2,0,,
67746,20,1,2,0,3.0,3.0
67800,81,2,1,0,,
67801,82,1,1,0,10.0,3.0
67838,25,1,2,0,3.0,1.0
67839,25,1,2,0,3.0,3.0
67840,25,2,2,0,,
67841,26,1,2,0,3.0,3.0
67848,35,2,2,0,,
67849,35,1,2,0,3.0,3.0
67861,51,9,1,0,,
67862,53,1,2,0,3.0,3.0
67886,76,2,1,0,,
67887,77,1,1,0,3.0,3.0
67902,90,2,1,0,,
67903,90,1,1,0,13.0,3.0
67913,10,2,1,0,,
67914,11,1,1,0,9.0,3.0
67925,20,3,2,0,,
67927,20,1,1,0,3.0,3.0
67965,48,3,2,0,,
67967,49,1,1,0,3.0,3.0
67991,66,3,1,0,,
67992,67,1,2,0,3.0,3.0
67997,70,2,1,0,,
67998,71,1,1,1,3.0,3.0
68040,12,2,1,0,,
68041,12,1,1,0,12.0,3.0
68060,33,9,2,0,,
68061,34,1,1,0,3.0,3.0
68071,45,2,1,0,,
68072,45,1,1,0,3.0,3.0
68094,64,2,1,0,,
68095,64,1,1,0,3.0,3.0
68102,73,1,1,1,3.0,1.0
68103,74,1,2,0,3.0,3.0
68121,88,3,2,0,,
68123,89,1,1,0,3.0,3.0
68128,3,3,1,0,,
68129,3,1,2,0,3.0,3.0
68149,27,2,1,0,,
68150,27,1,1,0,3.0,3.0
68199,59,1,1,0,15.0,1.0
68200,61,1,2,0,12.0,3.0
68251,14,2,1,0,,
68252,15,1,1,0,3.0,3.0
68276,45,2,1,0,,
68277,45,1,1,0,3.0,3.0
68315,2,3,1,0,,
68316,4,1,1,0,3.0,3.0
68331,17,2,2,0,,
68332,18,1,2,0,8.0,3.0
68341,23,2,1,0,,
68342,24,1,1,0,10.0,3.0
68402,61,1,1,0,15.0,2.0
68403,62,1,1,0,3.0,3.0
68420,74,3,1,0,,
68421,77,1,1,0,3.0,3.0
68456,5,2,2,0,,
68457,6,1,2,0,3.0,3.0
68478,24,2,1,0,,
68480,25,1,1,0,3.0,3.0
68517,51,3,2,0,,
68520,51,1,1,0,13.0,3.0
68553,80,3,2,0,,
68556,81,1,1,0,3.0,3.0
68557,81,2,1,0,,
68558,81,1,1,0,12.0,3.0
68561,86,2,1,0,,
68563,86,1,1,0,12.0,3.0
68580,14,3,2,0,,
68582,16,1,1,0,3.0,3.0
68633,57,2,1,0,,
68634,57,1,1,0,3.0,3.0
68729,40,1,2,1,3.0,1.0
68730,41,1,1,0,9.0,3.0
68748,62,1,2,0,9.0,2.0
68749,65,1,2,0,3.0,3.0
68850,51,2,2,0,,
68851,52,1,2,0,3.0,3.0
68854,56,3,2,0,,
68855,57,1,1,0,3.0,3.0
68905,8,2,1,0,,
68906,9,1,1,0,3.0,3.0
68919,17,2,2,0,,
68920,19,1,2,1,3.0,3.0
68948,43,2,2,0,,
68949,44,1,2,0,3.0,3.0
68956,45,2,1,0,,
68957,45,1,1,0,3.0,3.0
68968,55,2,2,0,,
68969,56,1,2,0,3.0,3.0
68973,60,2,1,0,,
68974,62,1,1,0,3.0,3.0
68977,64,3,2,0,,
68979,65,1,1,0,3.0,3.0
69026,1,3,2,0,,
69028,2,1,1,0,3.0,3.0
69029,5,1,1,0,15.0,1.0
69030,5,1,1,0,10.0,3.0
69043,16,1,1,0,15.0,2.0
69044,16,1,1,0,13.0,3.0
69098,55,3,2,0,,
69100,55,1,1,0,3.0,3.0
69113,66,2,1,0,,
69114,66,1,1,0,3.0,3.0
69118,68,9,2,0,,
69119,69,1,1,0,3.0,3.0
69127,79,2,1,0,,
69129,80,1,1,1,13.0,3.0
69161,14,3,1,0,,
69163,20,1,2,0,3.0,3.0
69167,23,2,1,0,,
69168,24,1,1,0,7.0,3.0
69193,48,2,1,0,,
69194,48,1,1,0,8.0,3.0
69203,54,3,2,0,,
69206,55,1,1,0,3.0,3.0
69277,40,2,2,0,,
69278,41,1,2,0,3.0,3.0
69280,42,3,1,0,,
69281,45,1,1,0,3.0,3.0
69308,64,2,1,0,,
69309,64,1,1,0,3.0,3.0
69324,72,3,1,0,,
69325,73,1,2,0,3.0,3.0
69338,86,1,1,0,3.0,1.0
69339,86,1,1,0,3.0,3.0
69342,88,1,2,0,15.0,1.0
69343,90,1,1,0,3.0,3.0
69404,42,3,1,0,,
69405,43,1,1,0,3.0,3.0
69423,62,1,1,0,15.0,1.0
69424,64,1,1,0,3.0,3.0
69426,65,3,1,0,,
69427,65,1,2,1,12.0,3.0
69438,73,1,1,0,13.0,2.0
69440,75,1,1,0,3.0,3.0
69441,76,2,1,0,,
69442,77,1,1,0,3.0,3.0
69446,78,3,1,0,,
69448,78,1,2,1,3.0,3.0
69450,81,1,2,0,3.0,3.0
69457,88,2,1,0,,
69458,88,1,1,0,3.0,3.0
69498,24,3,2,0,,
69500,25,1,1,0,3.0,3.0
69516,35,3,2,0,,
69518,36,1,1,0,15.0,3.0
69524,45,2,1,0,,
69525,45,1,1,1,10.0,3.0
69547,61,1,1,0,11.0,1.0
69548,61,1,1,0,3.0,3.0
69584,4,2,1,0,,
69585,4,1,1,0,3.0,3.0
69600,17,1,1,1,15.0,2.0
69601,20,1,2,0,3.0,3.0
69619,32,2,1,0,,
69620,40,1,2,0,3.0,3.0
69621,41,1,1,1,3.0,3.0
69776,79,3,2,0,,
69778,83,1,2,0,3.0,3.0
69831,40,3,1,0,,
69833,41,1,2,0,3.0,3.0
69837,43,3,2,0,,
69838,45,1,2,0,3.0,3.0
69850,47,3,1,0,,
69852,49,1,2,0,13.0,3.0
69854,51,1,1,0,3.0,3.0
69855,53,3,1,0,,
69857,54,1,2,0,3.0,3.0
69858,54,3,1,0,,
69861,55,1,2,0,11.0,3.0
69863,57,2,2,0,,
69864,57,1,2,0,3.0,3.0
69866,59,1,1,0,15.0,1.0
69867,60,1,1,0,3.0,3.0
69884,80,3,2,0,,
69886,81,1,1,1,3.0,3.0
69923,15,3,2,0,,
69925,16,1,1,0,3.0,3.0
69926,16,3,2,0,,
69929,18,1,1,0,3.0,3.0
69995,70,2,2,0,,
69996,71,1,2,0,3.0,3.0
69999,72,9,2,0,,
70001,77,1,1,0,3.0,3.0
70003,80,2,1,0,,
70004,81,1,2,0,3.0,3.0
70061,36,2,1,0,,
70062,37,1,1,0,3.0,3.0
70075,48,1,1,0,9.0,2.0
70076,48,1,1,0,12.0,3.0
70115,86,1,1,0,9.0,1.0
70116,86,1,1,0,3.0,3.0
70143,16,3,2,0,,
70145,16,1,1,0,10.0,3.0
70176,42,3,2,0,,
70179,43,1,1,0,3.0,3.0
70185,45,3,2,0,,
70187,45,1,1,0,3.0,3.0
70195,50,3,2,0,,
70197,50,1,1,1,3.0,3.0
70213,66,2,1,0,,
70214,66,1,1,0,3.0,3.0
70244,89,9,1,0,,
70245,90,1,2,0,3.0,3.0
70298,43,2,2,0,,
70299,43,1,2,0,3.0,3.0
70376,6,2,1,0,,
70377,6,1,1,0,3.0,3.0
70378,8,1,2,0,11.0,1.0
70379,9,1,2,0,3.0,3.0
70380,10,1,2,0,3.0,3.0
70387,14,1,1,0,15.0,1.0
70388,16,1,2,0,3.0,3.0
70395,29,3,1,0,,
70397,31,1,1,0,3.0,3.0
70438,82,2,1,0,,
70439,89,1,1,1,3.0,3.0
70443,5,3,1,0,,
70445,6,1,1,0,12.0,3.0
70450,12,3,1,0,,
70454,16,1,2,1,3.0,3.0
70525,84,9,2,0,,
70527,86,1,1,1,13.0,3.0
70536,90,2,1,0,,
70537,90,1,1,0,10.0,3.0
70666,14,2,1,0,,
70667,14,1,1,0,3.0,3.0
70748,80,3,2,0,,
70749,81,1,1,0,3.0,3.0
70790,21,3,2,0,,
70792,22,1,1,0,11.0,3.0
70814,45,3,2,0,,
70816,45,1,1,1,3.0,3.0
70890,90,3,2,0,,
70894,90,1,2,0,3.0,3.0
70896,2,3,2,0,,
70897,3,1,1,0,3.0,3.0
70919,20,2,1,0,,
70920,21,1,1,0,3.0,3.0
70929,27,1,2,0,15.0,1.0
70930,27,1,2,1,13.0,3.0
70962,47,3,2,0,,
70963,47,1,1,0,3.0,3.0
71002,77,1,2,0,15.0,1.0
71003,78,1,1,0,3.0,3.0
71063,41,3,1,0,,
71064,41,1,2,0,3.0,3.0
71107,79,3,2,0,,
71110,80,1,1,0,3.0,3.0
71144,4,2,2,0,,
71145,4,1,2,0,3.0,3.0
71156,17,3,2,0,,
71157,18,1,1,1,13.0,3.0
71183,38,2,1,0,,
71184,38,1,1,0,3.0,3.0
71185,39,3,1,0,,
71187,41,1,2,1,3.0,3.0
71189,44,3,2,0,,
71190,45,1,1,0,13.0,3.0
71250,82,2,2,0,,
71251,82,1,2,0,3.0,3.0
71264,6,2,1,0,,
71265,7,1,1,0,13.0,3.0
71271,11,2,1,0,,
71272,13,1,1,0,3.0,3.0
71274,17,3,1,0,,
71275,17,1,2,0,3.0,3.0
71305,40,1,2,0,3.0,1.0
71306,41,1,1,0,3.0,3.0
71314,48,3,2,0,,
71317,51,1,1,0,3.0,3.0
71331,67,2,1,0,,
71334,70,1,1,0,3.0,3.0
71360,10,1,1,0,13.0,1.0
71361,11,1,2,0,11.0,3.0
71387,36,3,2,0,,
71390,37,1,1,0,13.0,3.0
71399,44,2,1,0,,
71400,44,1,1,0,3.0,3.0
71404,45,3,1,0,,
71406,45,1,2,0,3.0,3.0
71446,76,2,1,0,,
71447,76,1,1,0,3.0,3.0
71465,89,3,2,0,,
71467,3,1,1,0,3.0,3.0
71498,40,2,1,0,,
71499,41,1,1,0,3.0,3.0
71518,55,3,1,0,,
71521,56,1,2,0,3.0,3.0
71546,69,3,2,0,,
71548,71,1,1,0,3.0,3.0
71589,23,2,2,0,,
71590,24,1,2,0,3.0,3.0
71650,81,3,2,0,,
71652,82,1,1,0,3.0,3.0
71653,82,1,1,0,10.0,3.0
71688,29,2,2,0,,
71689,30,1,2,0,3.0,3.0
71690,30,2,1,0,,
71691,31,1,1,0,3.0,3.0
71734,72,3,1,0,,
71736,73,1,2,0,10.0,3.0
71740,78,9,2,0,,
71741,80,1,2,0,3.0,3.0
71744,83,2,1,0,,
71745,83,1,1,1,3.0,3.0
71746,86,2,2,0,,
71747,86,1,2,0,12.0,3.0
71780,36,3,1,0,,
71781,38,1,2,0,3.0,3.0
71782,38,2,1,0,,
71783,39,1,1,1,3.0,3.0
71795,50,2,1,0,,
71796,51,1,1,0,3.0,3.0
71804,59,1,1,0,15.0,1.0
71806,60,1,2,0,13.0,3.0
71813,63,2,1,0,,
71814,64,1,1,0,3.0,3.0
71848,90,2,1,0,,
71849,90,1,1,0,3.0,3.0
71851,3,9,1,0,,
71852,4,1,2,0,3.0,3.0
71893,33,2,1,0,,
71894,33,1,1,1,13.0,3.0
71926,61,3,1,0,,
71928,62,1,2,0,3.0,3.0
71998,38,2,1,0,,
71999,39,1,1,1,3.0,3.0
72013,53,2,1,0,,
72014,54,1,1,0,3.0,3.0
72099,30,2,2,0,,
72100,30,1,2,0,3.0,3.0
72134,56,3,2,0,,
72136,56,1,1,1,3.0,3.0
72188,9,2,1,0,,
72189,10,1,1,0,11.0,3.0
72214,53,2,1,0,,
72215,53,1,1,0,3.0,3.0
72297,49,3,1,0,,
72298,49,1,2,0,3.0,3.0
72300,50,3,2,0,,
72302,51,1,2,0,3.0,3.0
72317,59,2,2,0,,
72318,59,1,2,0,3.0,3.0
72343,77,3,2,0,,
72346,80,1,1,0,3.0,3.0
72353,86,1,1,0,15.0,1.0
72354,86,1,1,0,3.0,3.0
72367,90,1,1,0,3.0,1.0
72368,3,1,1,0,3.0,3.0
72396,31,1,1,0,15.0,1.0
72397,34,1,1,0,3.0,3.0
72409,42,1,2,0,15.0,1.0
72410,43,1,2,0,3.0,3.0
72411,45,2,1,0,,
72412,45,1,1,0,3.0,3.0
72415,45,9,1,0,,
72416,46,1,1,0,11.0,3.0
72425,56,1,2,0,15.0,1.0
72426,58,1,1,0,7.0,3.0
72438,68,3,1,0,,
72439,68,1,2,0,3.0,3.0
72471,90,1,2,0,17.0,1.0
72472,90,1,1,0,3.0,3.0
72493,20,2,2,0,,
72494,20,1,2,0,3.0,3.0
72495,21,1,2,0,3.0,3.0
72522,40,1,1,0,11.0,1.0
72523,43,1,2,0,10.0,3.0
72525,45,3,2,0,,
72527,45,1,1,0,3.0,3.0
72533,53,2,2,0,,
72534,53,1,2,0,3.0,3.0
72540,59,3,1,0,,
72542,61,1,2,0,3.0,3.0
72571,79,3,1,0,,
72572,80,1,2,0,3.0,3.0
72645,55,2,2,0,,
72646,55,1,2,0,3.0,3.0
72669,72,2,1,0,,
72670,73,1,1,0,13.0,3.0
72696,5,3,2,0,,
72698,6,1,1,0,3.0,3.0
72700,8,3,1,0,,
72701,9,1,2,0,3.0,3.0
72753,62,3,2,0,,
72755,62,1,1,0,3.0,3.0
72773,76,2,1,0,,
72774,77,1,1,1,13.0,3.0
72847,60,3,2,0,,
72851,61,1,1,0,3.0,3.0
72926,22,3,2,0,,
72929,23,1,1,0,3.0,3.0
73032,22,3,2,0,,
73034,24,1,1,0,3.0,3.0
73045,35,2,2,0,,
73046,36,1,2,0,3.0,3.0
73082,64,2,1,0,,
73083,66,1,1,1,3.0,3.0
73128,19,3,1,0,,
73130,21,1,1,0,3.0,3.0
73296,75,3,1,0,,
73297,75,1,2,0,13.0,3.0
73340,13,2,2,0,,
73341,13,1,2,1,3.0,3.0
73383,57,9,2,0,,
73384,59,1,2,0,3.0,3.0
73390,64,9,2,0,,
73391,66,1,2,0,3.0,3.0
73397,70,2,1,0,,
73398,70,1,1,0,3.0,3.0
73446,20,1,2,0,15.0,1.0
73447,20,1,2,0,3.0,3.0
73466,38,1,1,0,3.0,2.0
73467,38,1,1,0,3.0,3.0
73480,54,3,2,0,,
73482,55,1,1,0,3.0,3.0
73490,60,3,1,0,,
73491,63,1,1,0,3.0,3.0
73508,79,3,2,0,,
73510,80,1,1,0,3.0,3.0
73527,90,9,2,0,,
73528,90,1,1,0,3.0,3.0
73598,68,2,1,0,,
73599,68,1,1,0,3.0,3.0
73610,81,1,1,0,3.0,1.0
73611,83,1,1,0,7.0,3.0
73639,9,2,2,0,,
73640,10,1,2,0,3.0,3.0
73704,57,2,2,0,,
73705,57,1,2,0,13.0,3.0
73706,57,2,2,0,,
73707,57,1,2,0,3.0,3.0
73753,88,2,2,0,,
73754,88,1,2,0,3.0,3.0
73756,88,1,2,0,12.0,1.0
73757,88,1,2,1,13.0,3.0
73769,7,2,2,0,,
73770,8,1,2,0,9.0,3.0
73796,39,2,2,0,,
73797,40,1,2,0,13.0,3.0
73827,60,2,1,0,,
73828,61,1,1,0,11.0,3.0
73834,66,2,1,0,,
73835,67,1,1,0,3.0,3.0
73843,74,1,1,0,9.0,2.0
73844,75,1,1,0,3.0,3.0
73957,76,3,1,0,,
73959,77,1,1,0,3.0,3.0
73960,78,1,2,0,15.0,3.0
73988,9,2,2,0,,
73989,10,1,2,0,3.0,3.0
73990,10,2,1,0,,
73991,11,1,1,1,3.0,3.0
73992,15,1,2,0,3.0,3.0
73995,19,1,1,0,15.0,1.0
73996,19,1,1,0,3.0,3.0
73998,21,3,2,0,,
74001,22,1,1,0,3.0,3.0
74002,23,1,1,0,3.0,3.0
74011,39,2,2,0,,
74012,40,1,1,1,13.0,3.0
74072,87,2,1,0,,
74075,90,1,1,1,12.0,3.0
74076,90,3,2,0,,
74079,90,1,1,0,13.0,3.0
74080,90,1,1,0,3.0,3.0
74113,29,3,2,0,,
74115,33,1,2,0,3.0,3.0
74153,63,2,2,0,,
74154,63,1,2,0,3.0,3.0
74167,73,9,1,0,,
74168,74,1,2,0,3.0,3.0
74190,90,1,1,0,15.0,1.0
74191,90,1,1,0,3.0,3.0
74259,58,3,1,0,,
74260,61,1,1,1,3.0,3.0
74312,5,2,1,0,,
74313,8,1,1,0,3.0,3.0
74348,56,2,2,0,,
74349,58,1,1,0,3.0,3.0
74372,75,2,1,0,,
74373,76,1,1,0,3.0,3.0
74505,13,3,2,0,,
74506,14,1,2,0,3.0,3.0
74571,76,1,2,1,3.0,1.0
74572,79,1,2,0,3.0,3.0
74589,90,1,2,0,15.0,1.0
74592,90,1,2,0,9.0,3.0
74596,5,2,2,0,,
74597,5,1,2,0,3.0,3.0
74601,8,1,1,1,13.0,1.0
74602,9,1,2,0,11.0,3.0
74655,61,2,1,0,,
74656,62,1,1,0,11.0,3.0
74680,87,2,1,0,,
74681,88,1,1,0,3.0,3.0
74711,28,3,1,0,,
74714,29,1,2,0,3.0,3.0
74721,33,1,2,0,15.0,1.0
74722,33,1,2,0,11.0,3.0
74726,39,2,2,0,,
74727,39,1,2,0,3.0,3.0
74728,39,2,2,0,,
74729,41,1,2,1,3.0,3.0
74731,45,1,1,0,15.0,2.0
74732,47,1,2,0,3.0,3.0
74742,53,9,2,0,,
74743,53,1,2,0,3.0,3.0
74774,73,3,1,0,,
74775,74,1,2,0,3.0,3.0
74783,81,1,1,0,3.0,1.0
74784,81,1,1,0,3.0,3.0
74794,90,1,2,0,15.0,2.0
74796,2,1,1,0,3.0,3.0
74820,22,2,2,0,,
74821,23,1,2,0,3.0,3.0
74883,62,1,2,0,15.0,1.0
74885,64,1,1,0,3.0,3.0
74905,83,3,1,0,,
74908,84,1,2,0,3.0,3.0
74926,7,3,2,0,,
74928,8,1,1,0,3.0,3.0
74946,21,1,2,0,15.0,1.0
74947,22,1,1,0,15.0,3.0
74948,23,1,2,0,3.0,3.0
74981,45,2,1,0,,
74982,47,1,2,0,13.0,3.0
75064,33,3,2,0,,
75065,34,1,1,0,3.0,3.0
75102,68,2,2,0,,
75103,68,1,2,0,3.0,3.0
75105,69,2,2,0,,
75106,70,1,2,0,9.0,3.0
75127,88,3,2,0,,
75129,88,1,1,0,3.0,3.0
75134,90,3,2,0,,
75136,90,1,1,0,3.0,3.0
75150,6,1,1,0,11.0,2.0
75151,8,1,1,0,3.0,3.0
75208,55,2,1,0,,
75209,55,1,1,0,3.0,3.0
75213,59,2,1,0,,
75214,60,1,1,0,13.0,3.0
75231,77,1,1,0,3.0,2.0
75233,78,1,1,1,3.0,3.0
75280,35,1,2,0,15.0,1.0
75282,37,1,2,0,3.0,3.0
75302,50,3,1,0,,
75306,53,1,1,0,3.0,3.0
75308,53,3,2,0,,
75310,54,1,2,1,12.0,3.0
75343,3,2,1,0,,
75344,3,1,1,0,3.0,3.0
75365,40,3,2,0,,
75366,41,1,2,0,3.0,3.0
75378,49,2,2,0,,
75379,50,1,2,0,3.0,3.0
75388,56,3,1,0,,
75389,57,1,1,1,13.0,3.0
75400,64,2,2,0,,
75401,64,1,2,0,3.0,3.0
75406,71,1,2,0,15.0,2.0
75407,72,1,2,0,3.0,3.0
75431,90,2,2,0,,
75432,90,1,2,0,3.0,3.0
75448,11,2,2,0,,
75449,11,1,2,0,3.0,3.0
75450,12,1,2,0,3.0,3.0
75468,33,3,1,0,,
75470,34,1,2,0,11.0,3.0
75508,67,3,2,0,,
75510,68,1,1,0,3.0,3.0
75511,69,1,1,0,3.0,3.0
75540,87,3,2,0,,
75541,88,1,1,1,3.0,3.0
75588,31,3,2,0,,
75589,32,1,1,0,3.0,3.0
75624,66,2,2,0,,
75625,66,1,2,0,3.0,3.0
75657,90,3,1,0,,
75660,90,1,2,0,3.0,3.0
75691,32,3,2,0,,
75692,34,1,1,0,3.0,3.0
75706,48,2,2,0,,
75707,49,1,2,0,3.0,3.0
75712,52,3,1,0,,
75715,53,1,2,0,3.0,3.0
75754,80,3,2,0,,
75755,81,1,1,0,3.0,3.0
75791,24,2,1,0,,
75793,28,1,1,0,3.0,3.0
75850,73,2,2,0,,
75851,73,1,2,0,3.0,3.0
75852,73,1,2,0,12.0,3.0
75887,3,2,2,0,,
75889,4,1,2,0,3.0,3.0
75895,12,2,2,0,,
75896,13,1,2,0,3.0,3.0
75899,16,1,2,1,3.0,1.0
75900,17,1,1,0,3.0,3.0
75910,27,3,1,0,,
75912,28,1,2,0,3.0,3.0
75923,32,3,2,0,,
75924,33,1,1,0,3.0,3.0
75926,39,2,2,0,,
75927,41,1,1,0,3.0,3.0
75945,54,1,2,0,3.0,1.0
75947,55,1,2,0,3.0,3.0
75950,57,2,1,0,,
75951,58,1,1,0,3.0,3.0
75964,72,3,2,0,,
75965,73,1,1,0,3.0,3.0
75987,87,2,1,0,,
75988,88,1,1,0,3.0,3.0
76037,25,2,1,0,,
76038,25,1,1,0,3.0,3.0
76039,26,1,1,1,3.0,3.0
76045,36,2,1,0,,
76046,37,1,1,1,3.0,3.0
76058,45,2,1,0,,
76059,45,1,1,0,3.0,3.0
76061,46,1,2,0,3.0,3.0
76067,49,2,1,0,,
76068,49,1,1,0,10.0,3.0
76088,66,1,1,0,15.0,1.0
76089,66,1,1,0,10.0,3.0
76108,78,1,1,0,9.0,1.0
76109,78,1,1,0,3.0,3.0
76117,83,3,2,0,,
76120,84,1,1,1,3.0,3.0
76123,86,2,2,0,,
76124,86,1,2,0,3.0,3.0
76166,34,3,2,0,,
76167,35,1,1,1,13.0,3.0
76181,50,1,2,1,13.0,1.0
76183,50,1,2,0,3.0,3.0
76184,51,1,2,0,15.0,1.0
76185,52,1,2,0,3.0,3.0
76211,69,2,1,0,,
76212,70,1,1,1,3.0,3.0
76213,71,3,1,0,,
76215,74,1,2,0,3.0,3.0
76219,77,2,2,0,,
76220,77,1,2,0,12.0,3.0
76226,81,2,2,0,,
76227,81,1,2,0,3.0,3.0
76278,32,2,1,0,,
76279,32,1,1,0,3.0,3.0
76280,32,1,1,0,10.0,3.0
76299,52,1,2,0,15.0,2.0
76300,53,1,1,0,3.0,3.0
76338,87,2,1,0,,
76339,88,1,1,0,3.0,3.0
76351,7,9,2,0,,
76352,9,1,1,0,3.0,3.0
76369,23,2,2,0,,
76370,23,1,2,0,13.0,3.0
76391,48,3,1,0,,
76393,48,1,2,0,3.0,3.0
76483,25,3,1,0,,
76486,26,1,2,0,3.0,3.0
76490,29,2,1,0,,
76491,30,1,1,1,13.0,3.0
76501,37,2,2,0,,
76502,38,1,2,0,3.0,3.0
76563,88,2,1,0,,
76564,88,1,1,0,10.0,3.0
76576,7,3,2,0,,
76578,8,1,2,0,3.0,3.0
76589,16,2,2,0,,
76590,16,1,2,0,3.0,3.0
76591,17,3,1,0,,
76594,20,1,2,0,3.0,3.0
76615,36,3,2,0,,
76618,36,1,1,0,3.0,3.0
76622,42,3,1,0,,
